Season,DayNum,team_A,team_B,score_A,score_B,margin,result,NumOT,seed_dif,avg_margin_dif,avg_eff_A,avg_opp_eff_A,avg_eff_B,avg_opp_eff_B,avg_thr_per_A,ft_per_A,avg_fg_per_A,avg_fg_a_per_A,avg_thr_a_per_A,avg_to_per_A,avg_blk_per_A,avg_opp_fg_a_per_A,avg_opp_fg_per_A,avg_opp_to_per_A,avg_or_per_A,avg_foul_rec_per_A,avg_foul_per_A,avg_thr_per_B,ft_per_B,avg_fg_per_B,avg_fg_a_per_B,avg_thr_a_per_B,avg_to_per_B,avg_blk_per_B,avg_opp_fg_a_per_B,avg_opp_fg_per_B,avg_opp_to_per_B,avg_or_per_B,avg_foul_rec_per_B,avg_foul_per_B,thr_a_per_dif,tempo_pred,pred_fg_per_dif,pred_or_per_dif
2017,151,3376,3390,62,53,9,1,0,-1,2.6823069403714577,1.0945429626191194,0.8181622746478577,1.044929237591322,0.8155406961322132,0.3333333333333333,0.7047075606276747,0.4714059869990582,0.8429432205335274,0.2241515743276458,0.18641449795819898,0.0970337101318968,0.8692524753715215,0.3537704133679438,0.22057845726278294,0.37702187895738737,0.2770528179103339,0.22273471178237597,0.3517857142857143,0.6872909698996655,0.44885287870816565,0.8716077828203681,0.2467433264204435,0.20084198863205568,0.0934620433959916,0.8807263433411469,0.34312021375071716,0.20478564643211947,0.38408029759086787,0.24611068818805457,0.21102881830319042,-0.022591752092797707,69.23202590420333,0.005951454336832973,0.007731533958412973
2017,153,3280,3376,55,67,-12,0,0,1,0.19648093841642122,1.0804150376428703,0.8083285055586404,1.0945429626191194,0.8181622746478577,0.344,0.7193500738552437,0.45210803775610553,0.8793999486527034,0.21868282188514448,0.18935333080400896,0.0742785333514708,0.7369883989824237,0.3908479133619312,0.2841031431979548,0.40527994328477684,0.3136443032682471,0.2745643837612709,0.3333333333333333,0.7047075606276747,0.4714059869990582,0.8429432205335274,0.2241515743276458,0.18641449795819898,0.0970337101318968,0.8692524753715215,0.3537704133679438,0.22057845726278294,0.37702187895738737,0.2770528179103339,0.22273471178237597,-0.005468752442501307,69.42179863147604,-0.028187724618470078,0.0037615594553829235
2018,137,3124,3212,96,46,50,1,0,-13,30.78125,1.1767697725003685,0.7716164417989964,0.8848282875650791,0.8979817761185545,0.3778337531486146,0.7245696400625978,0.5136310152760712,0.8968966689671654,0.1686446753193554,0.18015993896819177,0.10852697828928105,0.8414492088582362,0.32154885048326876,0.19567595189531342,0.4279135878802103,0.26240194121259286,0.2165755388421396,0.2777777777777778,0.6869009584664537,0.4016807633586669,0.8083162442690229,0.23277189209830712,0.23007717231858066,0.06261413488750972,0.8001370534730775,0.40304947530605134,0.27754194867549054,0.3022547603572696,0.23598259956253637,0.25538391736638566,-0.06412721677895172,74.732421875,0.09672543837009351,-0.019503463291142387
2018,137,3177,3328,90,79,11,1,0,-7,8.745454545454546,1.0856897944576154,0.9235158978160926,0.9957647298444745,0.9507911132638245,0.3605072463768116,0.7354166666666667,0.4408990375045517,0.8973441473783966,0.43838595448727474,0.18330395216599452,0.041324183944023506,0.8223716580173913,0.4311114329884242,0.21800776619255477,0.32664704186253757,0.20533081427968694,0.22298724099028538,0.3385964912280702,0.6891679748822606,0.44421980144330747,0.8158258189294476,0.24972847271661272,0.20376726003212217,0.07512978744193861,0.8228763529114592,0.41349008336883586,0.21425094638404196,0.3023335748748565,0.2537335715705912,0.23333673053983636,0.18865748177066202,76.25806818181817,-0.010471056779172039,0.007472576897780914
2018,137,3129,3257,42,74,-32,0,0,15,-13.847058823529412,0.9866268305212446,0.9039688822034843,1.0884824377275055,0.81541130511444,0.3607085346215781,0.727906976744186,0.43028093414402174,0.8457090948195686,0.30138368375281516,0.23627157240975907,0.06459118458501617,0.8422251660429584,0.3936813098705703,0.21251062224089762,0.3670247140032877,0.2359661398807048,0.24546364686563135,0.3827160493827161,0.7522768670309653,0.4781228184159424,0.8627410954170637,0.2382616878800461,0.19831171886666976,0.0625375837281967,0.7898071586575115,0.37453101191826277,0.24922975562175131,0.3593538988695365,0.24106910046502866,0.24952682439384133,0.06312199587276907,69.48909313725491,-0.03349609111211416,0.024025614642199433
2018,137,3173,3266,65,84,-19,0,0,1,2.2413793103448274,1.0353332532623463,0.8591353865202758,1.0745532249512924,0.9304026831371344,0.3879310344827586,0.723021582733813,0.42950344023051484,0.8561454826790491,0.2815468930953303,0.18859626634148038,0.06706939665019254,0.8823512282830819,0.35639077826237286,0.1785984077829544,0.32064254840601925,0.2604406098452447,0.22323223586625526,0.314540059347181,0.7097345132743362,0.45544371340890555,0.8972294793748701,0.28244046164576175,0.172392085936738,0.03922758854506717,0.8104590282717564,0.44116098997442615,0.23349656174845107,0.3575019382596582,0.2242339667309346,0.23349480110188525,-0.0008935685504314339,73.00435075431034,0.029414969266831292,-0.02587385223767613
2018,137,3268,3343,77,57,20,1,0,-7,2.626077586206897,1.0934099043468746,0.8740613599618725,1.0155032283834733,0.8122191347020944,0.3883677298311445,0.7015873015873015,0.458037859717563,0.8925273325577391,0.2243124064370823,0.19144183063451603,0.06874566884320735,0.8355252516439213,0.38722429330641694,0.23652377194234736,0.4057475397170585,0.22529187295109546,0.21011442572522426,0.3373287671232877,0.7499999999999999,0.43404088948621616,0.8727285354220891,0.3022386230748422,0.21422966399543342,0.08948848041020888,0.8242025919762547,0.36638363553563724,0.2253666041535324,0.35902649212086446,0.2189041642306137,0.2347995212440335,-0.07792621663775992,70.26597521551724,0.0015781562302835672,0.04446059780078149
2018,137,3276,3294,75,61,14,1,0,-3,6.515120967741936,1.0629229832421077,0.8694227568936366,1.0128759999969206,0.9205913584146319,0.4015444015444015,0.7669172932330828,0.4705287036922088,0.8303166545304191,0.23538311421548433,0.22874393201088547,0.06035092847203306,0.8384515138999477,0.3818274872941987,0.21376826806750082,0.3824359459613225,0.2317258294889126,0.2176160794677749,0.3567251461988304,0.7984031936127745,0.44806624042021087,0.8135875104856684,0.3089308929117091,0.19667878676929995,0.0587665586598304,0.8309876209181497,0.4183998861253489,0.23280474564562967,0.24440569564773193,0.23244120823839123,0.21678719516949352,-0.07354777869622478,70.24628276209677,0.029517431051574006,0.05094857087748195
2018,137,3278,3453,89,77,12,1,0,3,-7.834677419354838,1.0999036388610914,0.9587069757243457,1.0213495434732531,0.7263388761516594,0.36666666666666664,0.7472868217054265,0.4332629685953602,0.9091542354418991,0.3127221201629508,0.1647513328182531,0.04864967700394371,0.8449773049768843,0.42099311788837224,0.20397717429963338,0.3652889590590433,0.224672898541885,0.21736630953281091,0.30935251798561153,0.6487025948103793,0.44751812308752986,0.8776556378068485,0.2743058945002673,0.19400643433664294,0.05248017140576313,0.7626472367006248,0.31993639829506976,0.2603001542678875,0.3507951385198677,0.26880138840975876,0.24580308960350747,0.03841622566268349,70.65233114919354,-0.05765593704273608,0.04072201492006933
2018,137,3189,3301,35,62,-27,0,0,9,4.277217741935484,0.9653501128544197,0.7847703776792044,0.9686161705439195,0.831643378526738,0.3094262295081967,0.6661654135338346,0.4473932004624075,0.7980301210995256,0.2137042693702894,0.2411401700687901,0.06922386263231077,0.7948087128697483,0.34995333221685654,0.24897881011584155,0.3513732108951547,0.2692863494764784,0.23946440791545381,0.3056,0.6642651296829971,0.4007704686237021,0.8457575864149283,0.2823419569553378,0.2092636047650499,0.07560287188114749,0.8183822095239187,0.3771028411867541,0.21396249726588856,0.3695832803213396,0.28449070353882533,0.21827533960424894,-0.0686376875850484,71.53586189516129,0.0368861204043015,0.016826439726898457
2018,137,3169,3323,81,99,-18,0,0,15,-17.744318181818183,0.9232350036716026,0.9164830787583339,1.1349077118208049,0.8985616349518927,0.2647527910685805,0.697933227344992,0.4003103947385717,0.8386657596777809,0.2761330792544685,0.24372170917541733,0.07408943702148454,0.9040670956900274,0.3705893266729194,0.1638200262016248,0.3837082912039443,0.258279484412423,0.20693000902904193,0.36104513064133015,0.7435483870967742,0.5062197973728634,0.8728248559989267,0.1763494420167697,0.19275696667568556,0.050851953009962515,0.8728626681038346,0.3892761351960636,0.21860492320782698,0.3939955786966524,0.21969800730172356,0.17227720830479212,0.09978363723769881,72.3798768939394,-0.043611297055573706,-0.026257969064654496
2018,137,3332,3370,88,45,43,1,0,-13,17.854779411764707,1.172266793919156,0.9055308880762715,0.96376231822783,0.947965924789334,0.40558510638297873,0.7570921985815602,0.4987927429819456,0.8698434000210191,0.31765339618331184,0.18686491740549038,0.06768989016908539,0.8740760961386349,0.3893347958520436,0.20218685879348547,0.36718616649612534,0.22715024194226394,0.20811942109310191,0.3250414593698176,0.7242063492063492,0.4066625090937058,0.8844591246303108,0.26220042145061556,0.18778222436954303,0.044364201526681045,0.8675777805704926,0.39456239988558334,0.17490043423353524,0.3185250807904586,0.21105780817471434,0.23958138977190632,0.05545297473269628,70.86691176470589,0.04867891896088977,0.028002902312730282
2018,137,3333,3443,82,58,24,1,0,-5,2.887096774193548,1.1038354164959236,0.8723709326953237,1.112849801236011,0.925593808806695,0.4057507987220447,0.6955307262569833,0.48725764045181746,0.8796751713918591,0.3131310647292981,0.2128386518970518,0.09635986616780215,0.9578216677549187,0.3452422890691069,0.13759826679700324,0.36836321228607866,0.22005457190932723,0.18418571282165017,0.34552845528455284,0.7696000000000001,0.4298721853819839,0.9338072756978222,0.2345193410587986,0.16521906725963592,0.07020686563272113,0.834837379818556,0.4052430926865071,0.2618582726877335,0.43033924948365926,0.28409311748751465,0.2493446832653076,0.07861172367049948,67.10365591397849,0.05869312934361687,-0.08376006404236136
2018,137,3299,3376,52,63,-11,0,0,13,-9.600215517241379,0.8609733713357834,0.7826113867144051,1.0735932914307915,0.8617450639671619,0.2585858585858586,0.6054313099041534,0.37662761944934775,0.8460984125706746,0.22669409948176222,0.2357124963568141,0.06587599635172,0.7617393048285365,0.35649614525880624,0.2867369826781371,0.3608434093380099,0.28400646650131756,0.27108692373006876,0.34515366430260047,0.7005730659025788,0.4758422993616187,0.8393521692283796,0.18686661309022579,0.19457645045028657,0.10249795234172719,0.8846306280244922,0.36415942003476803,0.19519595650496174,0.37449181785277413,0.27075808431035275,0.22008678580291924,0.03982748639153644,73.37400323275862,-0.04577570256815455,-0.0055981404371272525
2018,137,3251,3397,60,100,-40,0,0,11,-4.129032258064516,0.9864569378846147,0.8437664220405915,1.0181083876660189,0.8518447212494848,0.3115468409586057,0.6866267465069861,0.4364887065636746,0.8536193616373275,0.23061238833238787,0.24630193236377984,0.06942155665596107,0.7698838033513177,0.3787745829324823,0.2522279002766085,0.42726282153225736,0.2734366823675322,0.2792273082870796,0.3104166666666667,0.707282913165266,0.4495262016233593,0.8287594730368067,0.20380179571482432,0.22016158695136948,0.06367277145505564,0.859570621118626,0.38408640238379343,0.21582373476320044,0.38535955659255067,0.25072823698173025,0.19958148169171983,0.02681059261756355,70.14717741935485,-0.003862837804186836,0.023092022340670315
2018,137,3179,3401,76,89,-13,0,0,9,4.179924242424242,1.1299872144321124,0.93202442944773,1.0905400019802367,0.9485088606515373,0.37163814180929094,0.7714285714285715,0.4913478898143961,0.8343199604939353,0.35068226338064734,0.21325743918894632,0.05265981596196246,0.8849124010159961,0.3950412116692817,0.21081376257311463,0.35028306283248123,0.23515101371889877,0.20305086497914518,0.35167464114832536,0.7787356321839082,0.45693297197830085,0.874228144074511,0.17917944677065684,0.19079100024128892,0.0552047893103858,0.8874442156755341,0.4082501608908099,0.18394270056081172,0.414310939427617,0.25380699882081026,0.22527509850018654,0.1715028166099905,71.90160984848484,0.023811933528811724,-0.022741919281624057
2018,137,3355,3437,74,81,-7,0,1,-1,9.27204301075269,1.1076079295821888,0.8796692055723704,1.0444570791239944,0.9280018446216459,0.3672086720867209,0.7879924953095684,0.4548089861831658,0.872698889336468,0.33530000477493477,0.18512528446444726,0.06465126911394802,0.8392833380646528,0.380169101851785,0.2039726055870376,0.34518783984505824,0.25008025579186577,0.21535020090959014,0.328732747804266,0.739010989010989,0.4329699751051247,0.8884572143644286,0.4143153003978119,0.150923542965265,0.06374101897669822,0.9351655383711923,0.38335806338038186,0.15429938316186276,0.24795484491642245,0.22581847504459782,0.20821519041207878,-0.07901529562287712,67.47212365591398,0.012513986303318958,0.029566603858586116
2018,137,3143,3438,62,68,-6,0,0,-3,2.2903225806451615,1.0073852093596072,0.9558477483599886,0.9136246685254205,0.9007618015275118,0.3361344537815126,0.6891615541922291,0.4534812167824681,0.8574733088522078,0.22575422751375648,0.21675065050285994,0.05318166776267059,0.8983444600650641,0.39485569340818144,0.1797516608830985,0.3683717461843445,0.21562430607368133,0.22342805017379178,0.34386617100371747,0.7188208616780045,0.4078215158863579,0.8338583289397479,0.25744448942867487,0.23844770553262223,0.06888429813852441,0.8571353059537687,0.38445226221754086,0.22051820166349773,0.3226948181837151,0.23603648976998956,0.2401189990949317,-0.03169026191491839,68.20564516129033,0.017628134852734845,0.019768848808035644
2018,138,3113,3304,73,62,11,1,0,-3,5.231671554252198,1.0338939017230862,0.8735240181688341,0.9770023203314903,0.8944915792148571,0.3347457627118644,0.710204081632653,0.4434423950018234,0.9074388837071394,0.22069436438317533,0.17855220088199877,0.03321613094947355,0.8182453144156494,0.41784483664549665,0.22734003971949215,0.3655067465108291,0.24478130149497468,0.21422203729645686,0.35123367198838895,0.6396761133603239,0.421968255871628,0.8609270149200365,0.3158938192479063,0.21397949169173694,0.08407718697442582,0.8569190427995887,0.37088427910247934,0.20257718212041725,0.3344527037372451,0.24112494788464767,0.24361393509428927,-0.095199454864731,67.86691104594331,-0.012743209206410977,-0.013234048707719714
2018,138,3138,3378,102,79,23,1,0,5,0.009469696969697239,1.006344735854019,0.8224628436028728,1.0879540243073191,0.8972837055029902,0.33170731707317075,0.6945812807881774,0.43355478967872024,0.8711867954419007,0.24853390671461068,0.20616617120765568,0.07760869984610785,0.7772302291790132,0.3708975854716444,0.2650933309042611,0.36096803945936856,0.2424621616089865,0.258444229159318,0.3502475247524753,0.7636986301369864,0.4327843395935057,0.8937801584711791,0.3540767269728941,0.18200001578572864,0.049332098152888866,0.895218021446699,0.3839896387881425,0.16437187700151842,0.3639061816816827,0.260695835744666,0.1973159673838831,-0.10554282025828343,73.27456202651516,0.006931251700856289,0.029482687517619177
2018,138,3141,3261,78,69,9,1,0,5,5.885944700460829,1.1315606655676806,0.9803388928087554,0.956369803813666,0.8883097361246757,0.3820689655172414,0.7982758620689655,0.4719075777312363,0.8532649649017378,0.32177708235342656,0.2006293403771906,0.07100132788033095,0.9105234440907626,0.4088816973878353,0.1589230104605613,0.36414849088408524,0.2543218455352328,0.2018416275711796,0.268370607028754,0.6152380952380953,0.42331929932649676,0.8861932215080687,0.16176932280275874,0.19492678903956784,0.06497791445673992,0.8038550581505524,0.40511028087409967,0.2621546663759285,0.3721370214123752,0.28400460842891945,0.26441790427203987,0.16000775955066782,70.84252592165899,0.02240843094550199,-0.03612858331372515
2018,138,3163,3384,140,52,88,1,0,-15,27.9375,1.2130966491715516,0.717523795217387,0.9949443141045617,0.8885688766424298,0.3930197268588771,0.7718940936863544,0.5300827657233724,0.8921847165041757,0.28158256415701094,0.16833558585382108,0.08426960772869642,0.8414469812219724,0.33084409519163893,0.26255146179881383,0.37271817997266626,0.2145332476436895,0.1678699916003757,0.31718898385565053,0.7292035398230089,0.40107362454375534,0.8798111569456349,0.408571962864533,0.20244769604357274,0.07499020017280197,0.7896386142239895,0.4123067116740282,0.2740805416229541,0.3340754017861496,0.2299973616700676,0.24338192848148008,-0.12698939870752207,76.915625,0.10523587883100316,-0.017285919802545346
2018,138,3166,3234,76,70,6,1,0,5,-7.3892473118279565,1.0292477650359826,0.9808986031789887,1.0610951076828379,0.9138156713041042,0.3774928774928775,0.7706855791962175,0.4342224102003523,0.8582754816157212,0.34493528064680795,0.18108144569466203,0.06057348701941751,0.9071982482270984,0.4104504704637343,0.155572438613675,0.26372175758649546,0.2365745176464201,0.23002364422706925,0.35550935550935553,0.7675213675213676,0.49148552892876635,0.810772733258801,0.2093057745053896,0.21792474179196802,0.07693021168915831,0.9335132616106179,0.3717686281222306,0.16561401108907842,0.33723567454262265,0.2546035207290887,0.17397662310050427,0.13562950614141836,71.05533602150538,-0.047972480534958895,-0.04564788593397784
2018,138,3125,3181,58,72,-14,0,0,7,4.833333333333334,1.1444327732919763,0.8804332521189492,1.025631017895802,0.8328218157924656,0.3641425389755011,0.7210144927536232,0.46430704876765333,0.8869600293377684,0.4012984156663609,0.18036021844729108,0.0646057282093603,0.9269959069501054,0.3627008323032048,0.15324674359574414,0.3629740454359176,0.2531699462064335,0.20128741678121606,0.3904382470119522,0.6805845511482255,0.4583419529088541,0.8383580133922099,0.24801231714573937,0.22792691087847367,0.08416169363669761,0.8600936504345565,0.35472071462360444,0.24163265282206262,0.36608144291243305,0.22455307768201305,0.20851602216834533,0.1532860985206215,67.62087121212122,-0.001007510910400633,-0.024537179503109074
2018,138,3195,3281,80,70,10,1,0,7,7.93548387096774,1.104924031972401,0.8584975064053277,1.0506755931752971,0.9033790786200662,0.36607142857142855,0.6930693069306931,0.4430150731354573,0.8748787168574846,0.46396920150142346,0.1764987754599537,0.03223430592885178,0.7706193868131826,0.40798737624433723,0.26283728403976037,0.3086544030637864,0.23799726422293133,0.2409395033830785,0.37947122861586313,0.7566539923954372,0.46174549245633184,0.8069713852816995,0.31298106295263856,0.22262517234317747,0.06456787121015468,0.8931566887948453,0.36548650358049306,0.1570348826027914,0.32536466208962994,0.27031520678344934,0.2389613748624658,0.1509881385487849,68.28588709677419,-0.030615645992359386,0.003305253062546032
2018,138,3114,3199,49,91,-42,0,0,11,-9.721774193548388,0.9317807112379497,0.8137064173786869,1.1125999689646884,0.8818590445378719,0.3032069970845481,0.7093821510297483,0.4306873871345804,0.8529640072088086,0.1674183077038639,0.22728235758653492,0.04253715761337906,0.7805752515472586,0.372754856991681,0.26232667647999197,0.3477761352589389,0.2340715085448503,0.26723433010270664,0.362012987012987,0.7283531409168081,0.45657858626428216,0.9053342743031495,0.2733166620818367,0.18304526141696187,0.06147572387767026,0.840170189904037,0.3865097578799538,0.2140780662089174,0.4066172690080792,0.23965064981127643,0.21502648909435676,-0.10589835437797279,68.53257308467741,-0.006068149120714517,-0.016687699773449194
2018,138,3208,3273,68,63,5,1,0,-9,-5.79233870967742,0.9446837142445585,0.7955749913843221,1.058474874163922,0.8165267185631874,0.3065843621399177,0.6741803278688525,0.41936573137586225,0.8712472447321412,0.21756958228210502,0.20904031526246755,0.10478582246343572,0.7956176652197858,0.3485259128145358,0.26237128848341706,0.3453366845068239,0.2291780086210038,0.25408359537636444,0.35147392290249435,0.7637231503579952,0.44068187060224395,0.9509377874739666,0.20551016644515616,0.13706348057274018,0.07063676430243457,0.7790364686826213,0.3847225767261057,0.27888878412157686,0.3227620687689611,0.22181384663758205,0.2166559483470101,0.012059415836948861,69.369140625,0.007440262342594095,0.00983340096000035
2018,138,3280,3311,95,50,45,1,0,-15,26.406478578892372,1.1690526852247884,0.8067074680301746,0.8883508314768169,0.8972463200133421,0.39206349206349206,0.7378335949764521,0.4684837326592498,0.9148605224153041,0.27361342471211014,0.149841480476703,0.06877343827668014,0.7819795433928984,0.39588428676112086,0.27884232737602305,0.37900080483193055,0.2795401340485162,0.20834476590546477,0.287593984962406,0.7244897959183674,0.3980232589388784,0.7802492612497229,0.2526649722929151,0.24079451055849183,0.04123311817367437,0.8142063220153648,0.4040850368558717,0.25645027770194245,0.2925311192577375,0.25588787857888173,0.24226528458758612,0.02094845241919502,71.33729101358412,0.0393306119075611,0.015390381497266237
2018,138,3203,3326,45,87,-42,0,0,11,-11.407196969696969,0.9371202662652792,0.8947135522591275,1.1105271951307307,0.9354304317579232,0.31840796019900497,0.7660044150110376,0.3863977738461046,0.8746350007259677,0.29244642426018347,0.16852053840891829,0.06192478919072806,0.8265149493157037,0.4017758754262767,0.2506035471091858,0.2655053564932771,0.2510389258669293,0.21787103249509773,0.3527950310559006,0.7378815080789947,0.4549977264415794,0.9237298517548872,0.31774259311121367,0.14993303501170985,0.07453506334919459,0.866953696655811,0.40833984638759885,0.22276584497572688,0.32769899467986274,0.20799068697267778,0.19459304698832586,-0.0252961688510302,70.42385179924243,-0.03101799081707629,-0.027318321256322387
2018,138,3329,3393,84,57,27,1,0,1,3.3999999999999995,1.0533772816147065,0.9153739707521796,1.0251937720612707,0.9153337391746721,0.33280000000000004,0.7401812688821752,0.42493519099981203,0.8754649776491668,0.28012718375891305,0.15363717588364795,0.045802145525588735,0.8357238595975853,0.42018306874837147,0.21451224839772703,0.3109640869144434,0.25259347566553664,0.2030698704173733,0.3139784946236559,0.7489270386266094,0.40788708001140533,0.8934740435743509,0.43010709586394547,0.2006826682569986,0.05563405679586424,0.8303959912705007,0.40767611969628315,0.24231626933331488,0.3525566675906223,0.23677856378408563,0.21634811062890333,-0.14997991210503242,73.34666666666666,0.002270580968159186,-0.05489356835042092
2018,138,3274,3346,72,86,-14,0,0,-1,-6.386088709677419,0.9544385474816985,0.8450418864989857,1.011250786165029,0.8181910002822019,0.30303030303030304,0.6870967741935484,0.42855969863274856,0.8165468339105608,0.22944937130086795,0.23276646420271108,0.05837766226672106,0.7901650348901201,0.38350405386928393,0.2625122680758398,0.3442488836727927,0.2552881986625294,0.2457269141236577,0.34538653366583544,0.7096114519427403,0.4101374385432622,0.9015438905582543,0.3514159863920709,0.1676593761554459,0.08018796609873594,0.7865070009301773,0.3831967705606329,0.26008882345126105,0.30695841004094393,0.22851732943703537,0.23244529438753234,-0.12196661509120293,73.02193800403225,0.009057488390417645,0.03885492503678589
2018,138,3211,3390,68,82,-14,0,0,9,7.21875,1.0360745774343993,0.8443391716059342,0.9758835889744746,0.8795246929132917,0.29411764705882354,0.7325769854132901,0.43733177012321545,0.878250975012517,0.23764643577794725,0.1936753034090875,0.06130235802242112,0.8375899729385284,0.3714610275924651,0.24351044212781262,0.38594693589608403,0.2616248765291844,0.2252257640811793,0.30896551724137933,0.6387096774193548,0.42155160144739656,0.8846764802871746,0.32606886749080244,0.2040423223787999,0.08748203375302734,0.8611233698856875,0.3608085291623647,0.192864983142863,0.34362053934110875,0.2161620780522326,0.2425036595235059,-0.08842243171285519,69.95234375,0.0025638351228592926,0.037003543610144685
2018,138,3263,3400,54,83,-29,0,0,13,-9.56875,0.9749386405649624,0.8482780836670003,1.0664764720552984,0.8503871208157011,0.32808022922636104,0.7280701754385965,0.41159281876232107,0.8911651481582014,0.35384888865011255,0.20951235306128552,0.03693625868373567,0.7968701838939574,0.3880880561322127,0.2475416389272419,0.33634773630216486,0.20227475001413878,0.24739424666758036,0.3320754716981132,0.7044609665427509,0.4637615296315642,0.9075698036932058,0.21968384296599858,0.19094154109495812,0.0639797428777763,0.7913119910263879,0.40151661840919733,0.23698971043953743,0.39757146735275095,0.23944467181459514,0.24325160604999496,0.13416504568411397,70.84630208333334,-0.019370074296129247,-0.013266336805285439
2018,138,3110,3417,60,71,-11,0,0,11,-5.70766129032258,0.9408749981748478,0.8403499105962572,1.0617566776285405,0.8880808251903486,0.3192982456140351,0.7495527728085868,0.4058722144731095,0.8268741547511671,0.2602668138915891,0.1880703050611718,0.050038645187285555,0.83267230194278,0.3554625493576504,0.24145544383060596,0.2566596471057163,0.268006442311216,0.23671869263122655,0.33274021352313166,0.7119266055045871,0.42605083854775855,0.94060330276278,0.2571847776404486,0.17986382580601648,0.07321557696612054,0.8182543124974111,0.38566408835426674,0.23101388326596975,0.41802606559375544,0.2211195097257492,0.25060355605821477,0.0030820362511405075,69.48451360887097,0.005011457460983637,-0.07330386913874698
2018,139,3124,3276,80,58,22,1,0,-5,17.203629032258064,1.1767697725003685,0.7716164417989964,1.0629229832421077,0.8694227568936366,0.3778337531486146,0.7245696400625978,0.5136310152760712,0.8968966689671654,0.1686446753193554,0.18015993896819177,0.10852697828928105,0.8414492088582362,0.32154885048326876,0.19567595189531342,0.4279135878802103,0.26240194121259286,0.2165755388421396,0.4015444015444015,0.7669172932330828,0.4705287036922088,0.8303166545304191,0.23538311421548433,0.22874393201088547,0.06035092847203306,0.8384515138999477,0.3818274872941987,0.21376826806750082,0.3824359459613225,0.2317258294889126,0.2176160794677749,-0.06673843889612893,72.36425151209677,0.0516904741973962,-0.0022583894860791487
2018,139,3257,3266,90,72,18,1,0,-7,9.647058823529413,1.0884824377275055,0.81541130511444,1.0745532249512924,0.9304026831371344,0.3827160493827161,0.7522768670309653,0.4781228184159424,0.8627410954170637,0.2382616878800461,0.19831171886666976,0.0625375837281967,0.7898071586575115,0.37453101191826277,0.24922975562175131,0.3593538988695365,0.24106910046502866,0.24952682439384133,0.314540059347181,0.7097345132743362,0.45544371340890555,0.8972294793748701,0.28244046164576175,0.172392085936738,0.03922758854506717,0.8104590282717564,0.44116098997442615,0.23349656174845107,0.3575019382596582,0.2242339667309346,0.23349480110188525,-0.04417877376571566,72.62203584558824,0.04465454153160009,-0.0061547254088401004
2018,139,3268,3301,60,74,-14,0,0,1,6.6875,1.0934099043468746,0.8740613599618725,0.9686161705439195,0.831643378526738,0.3883677298311445,0.7015873015873015,0.458037859717563,0.8925273325577391,0.2243124064370823,0.19144183063451603,0.06874566884320735,0.8355252516439213,0.38722429330641694,0.23652377194234736,0.4057475397170585,0.22529187295109546,0.21011442572522426,0.3056,0.6642651296829971,0.4007704686237021,0.8457575864149283,0.2823419569553378,0.2092636047650499,0.07560287188114749,0.8183822095239187,0.3771028411867541,0.21396249726588856,0.3695832803213396,0.28449070353882533,0.21827533960424894,-0.05802955051825551,71.4046875,0.02357296948709897,0.056514507693024796
2018,139,3323,3437,98,72,26,1,0,-8,10.995833333333334,1.1349077118208049,0.8985616349518927,1.0444570791239944,0.9280018446216459,0.36104513064133015,0.7435483870967742,0.5062197973728634,0.8728248559989267,0.1763494420167697,0.19275696667568556,0.050851953009962515,0.8728626681038346,0.3892761351960636,0.21860492320782698,0.3939955786966524,0.21969800730172356,0.17227720830479212,0.328732747804266,0.739010989010989,0.4329699751051247,0.8884572143644286,0.4143153003978119,0.150923542965265,0.06374101897669822,0.9351655383711923,0.38335806338038186,0.15429938316186276,0.24795484491642245,0.22581847504459782,0.20821519041207878,-0.2379658583810422,69.49677083333333,0.033665875226028485,0.07924090379685644
2018,139,3278,3332,73,101,-28,0,0,8,-7.533206831119545,1.0999036388610914,0.9587069757243457,1.172266793919156,0.9055308880762715,0.36666666666666664,0.7472868217054265,0.4332629685953602,0.9091542354418991,0.3127221201629508,0.1647513328182531,0.04864967700394371,0.8449773049768843,0.42099311788837224,0.20397717429963338,0.3652889590590433,0.224672898541885,0.21736630953281091,0.40558510638297873,0.7570921985815602,0.4987927429819456,0.8698434000210191,0.31765339618331184,0.18686491740549038,0.06768989016908539,0.8740760961386349,0.3893347958520436,0.20218685879348547,0.36718616649612534,0.22715024194226394,0.20811942109310191,-0.004931276020361031,73.65400853889943,-0.048594048211456964,-0.0069352547496471795
2018,139,3333,3397,66,59,7,1,0,3,2.435483870967742,1.1038354164959236,0.8723709326953237,1.0181083876660189,0.8518447212494848,0.4057507987220447,0.6955307262569833,0.48725764045181746,0.8796751713918591,0.3131310647292981,0.2128386518970518,0.09635986616780215,0.9578216677549187,0.3452422890691069,0.13759826679700324,0.36836321228607866,0.22005457190932723,0.18418571282165017,0.3104166666666667,0.707282913165266,0.4495262016233593,0.8287594730368067,0.20380179571482432,0.22016158695136948,0.06367277145505564,0.859570621118626,0.38408640238379343,0.21582373476320044,0.38535955659255067,0.25072823698173025,0.19958148169171983,0.10932926901447376,71.17260752688172,0.038287776071572355,-0.011569651825361404
